proyecto_id,empresa_id,tipo_energia,capacidad_generacion,reduccion_emisiones,costo_proyecto,estado_proyecto
PROJ003985,EMP001774,GeotÃ©rmica,9579.28,617.98,341.19,Finalizado
PROJ003986,EMP007978,EÃ³lica,1627.07,3454.39,16.71,En desarrollo
PROJ003987,EMP010659,Biomasa,5017.62,4179.32,47.73,Finalizado
PROJ003988,EMP008167,EÃ³lica,2783.48,4744.88,122.05,Activo
PROJ003989,EMP009745,EÃ³lica,9529.73,4930.97,252.94,Activo
PROJ003990,EMP006549,EÃ³lica,3016.03,1534.34,329.93,En desarrollo
PROJ003991,EMP023558,GeotÃ©rmica,2185.57,4686.31,314.89,Finalizado
PROJ003992,EMP018950,GeotÃ©rmica,7223.19,3242.65,393.5,Activo
PROJ003993,EMP019993,GeotÃ©rmica,3048.12,4604.15,280.93,Activo
PROJ003994,EMP002090,Biomasa,2265.52,3461.67,290.24,Finalizado
PROJ003995,EMP022719,HidroelÃ©ctrica,711.58,4349.59,16.72,Activo
PROJ003996,EMP007591,Biomasa,4433.38,4019.98,84.52,Activo
PROJ003997,EMP013657,EÃ³lica,8901.39,2796.68,334.28,En desarrollo
PROJ003998,EMP005024,Biomasa,9306.43,699.9,399.46,Finalizado
PROJ003999,EMP021136,GeotÃ©rmica,2749.81,3675.43,428.06,En desarrollo
PROJ004000,EMP022575,Solar,5201.91,2009.83,308.68,Finalizado
PROJ004001,EMP007759,Biomasa,9679.22,3768.09,225.59,Activo
PROJ004002,EMP017114,GeotÃ©rmica,8082.25,1845.68,348.76,En desarrollo
PROJ004003,EMP017540,HidroelÃ©ctrica,827.89,1263.69,376.75,Finalizado
PROJ004004,EMP012628,GeotÃ©rmica,8450.76,1961.63,267.39,Activo
PROJ004005,EMP012640,Biomasa,7496.14,1050.18,477.78,Finalizado
PROJ004006,EMP019460,HidroelÃ©ctrica,9597.31,4769.4,266.16,Finalizado
PROJ004007,EMP013078,Solar,8826.89,530.89,82.57,En desarrollo
PROJ004008,EMP010094,Solar,1037.26,955.63,120.94,Activo
PROJ004009,EMP012813,Solar,5757.98,4669.83,69.7,Finalizado
PROJ004010,EMP009362,Biomasa,8869.81,3322.55,85.87,Activo
PROJ004011,EMP017590,HidroelÃ©ctrica,3213.71,4864.93,22.62,Finalizado
PROJ004012,EMP008555,HidroelÃ©ctrica,7552.33,3012.04,348.63,Activo
PROJ004013,EMP024067,Biomasa,1659.95,1484.55,342.77,Activo
PROJ004014,EMP000361,EÃ³lica,5422.7,1946.29,161.55,Finalizado
PROJ004015,EMP000514,HidroelÃ©ctrica,5578.29,2271.53,101.7,En desarrollo
PROJ004016,EMP016714,Biomasa,6529.76,1576.13,225.19,Finalizado
PROJ004017,EMP020994,EÃ³lica,3327.51,2412.05,136.31,Activo
PROJ004018,EMP017986,HidroelÃ©ctrica,8130.31,2119.44,407.64,Finalizado
PROJ004019,EMP006134,Solar,5844.72,2541.83,233.21,En desarrollo
PROJ004020,EMP002501,HidroelÃ©ctrica,310.87,1485.54,93.01,Finalizado
PROJ004021,EMP007627,EÃ³lica,1510.95,2033.33,137.74,En desarrollo
PROJ004022,EMP004599,Biomasa,2462.98,365.57,347.38,En desarrollo
PROJ004023,EMP004622,HidroelÃ©ctrica,5452.31,3737.34,371.75,En desarrollo
PROJ004024,EMP019914,HidroelÃ©ctrica,1874.29,4082.74,386.8,Finalizado
PROJ004025,EMP005677,HidroelÃ©ctrica,8245.37,3035.93,287.81,En desarrollo
PROJ004026,EMP006508,HidroelÃ©ctrica,4234.25,3365.22,171.28,Activo
PROJ004027,EMP003873,Biomasa,7311.19,1081.22,140.0,Activo
PROJ004028,EMP021909,EÃ³lica,400.68,1281.59,81.06,Finalizado
PROJ004029,EMP019480,Biomasa,104.11,3296.31,240.0,Activo
PROJ004030,EMP020786,EÃ³lica,9186.04,1730.66,408.95,Finalizado
PROJ004031,EMP004433,HidroelÃ©ctrica,5199.58,3438.39,140.98,En desarrollo
PROJ004032,EMP023562,HidroelÃ©ctrica,1421.82,3175.98,285.78,Activo
PROJ004033,EMP017216,GeotÃ©rmica,3720.06,3783.41,95.01,En desarrollo
PROJ004034,EMP005628,Solar,3060.76,3130.19,86.99,Finalizado
PROJ004035,EMP014706,HidroelÃ©ctrica,7145.57,4611.85,77.55,En desarrollo
PROJ004036,EMP000853,Solar,847.38,2011.86,446.64,Activo
PROJ004037,EMP024381,EÃ³lica,4058.44,3209.67,113.8,Finalizado
PROJ004038,EMP022954,EÃ³lica,4508.19,1706.91,163.71,Finalizado
PROJ004039,EMP003384,HidroelÃ©ctrica,8958.2,2289.02,150.2,Finalizado
PROJ004040,EMP012152,Biomasa,322.32,3049.47,11.67,Finalizado
PROJ004041,EMP001528,HidroelÃ©ctrica,4798.43,787.27,131.18,Activo
PROJ004042,EMP005818,EÃ³lica,3522.34,3305.81,319.55,Activo
PROJ004043,EMP017368,HidroelÃ©ctrica,2648.5,1090.39,185.45,En desarrollo
PROJ004044,EMP015722,EÃ³lica,292.79,911.07,312.22,Activo
PROJ004045,EMP013480,HidroelÃ©ctrica,4035.7,2888.35,265.86,En desarrollo
PROJ004046,EMP005112,Solar,2825.07,3292.22,171.36,Activo
PROJ004047,EMP003790,HidroelÃ©ctrica,5125.82,1657.39,48.34,En desarrollo
PROJ004048,EMP010332,EÃ³lica,3824.5,1554.45,152.01,Activo
PROJ004049,EMP018867,Solar,5540.93,4819.29,371.54,En desarrollo
PROJ004050,EMP012375,Biomasa,5166.08,4537.92,178.06,En desarrollo
PROJ004051,EMP024567,Biomasa,5242.66,3612.36,142.21,En desarrollo
PROJ004052,EMP006264,Solar,6323.93,4681.69,3.52,Activo
PROJ004053,EMP001601,EÃ³lica,6375.59,1170.18,155.36,Activo
PROJ004054,EMP003901,Biomasa,2725.29,237.77,476.79,Activo
PROJ004055,EMP011741,Biomasa,9177.14,1767.21,206.65,En desarrollo
PROJ004056,EMP007735,HidroelÃ©ctrica,3551.71,532.98,349.69,Finalizado
PROJ004057,EMP004358,GeotÃ©rmica,4367.19,1235.0,90.69,Activo
PROJ004058,EMP020837,Solar,5450.85,1752.56,87.51,En desarrollo
PROJ004059,EMP006802,Solar,6333.63,2621.21,443.18,Activo
PROJ004060,EMP012192,Solar,8264.99,1123.36,30.11,Activo
PROJ004061,EMP009013,EÃ³lica,7962.91,1162.26,478.36,Activo
PROJ004062,EMP019137,HidroelÃ©ctrica,6605.76,4803.33,301.64,Activo
PROJ004063,EMP000594,GeotÃ©rmica,2113.57,480.2,256.66,Finalizado
PROJ004064,EMP019151,EÃ³lica,9237.46,3147.34,38.94,En desarrollo
PROJ004065,EMP006177,Solar,4747.31,2892.02,365.35,Finalizado
PROJ004066,EMP012021,Solar,1535.73,2783.91,226.56,Activo
PROJ004067,EMP018159,GeotÃ©rmica,9719.93,4848.42,463.41,En desarrollo
PROJ004068,EMP014550,GeotÃ©rmica,9927.23,292.47,158.21,Finalizado
PROJ004069,EMP023116,EÃ³lica,7192.52,4233.81,222.03,Activo
PROJ004070,EMP008667,Biomasa,8379.73,4074.18,195.21,Activo
PROJ004071,EMP022528,HidroelÃ©ctrica,9789.87,719.14,164.29,En desarrollo
PROJ004072,EMP002437,HidroelÃ©ctrica,9175.75,4392.55,346.34,En desarrollo
PROJ004073,EMP020870,HidroelÃ©ctrica,6438.87,2861.85,107.01,Finalizado
PROJ004074,EMP021165,EÃ³lica,8874.94,4143.96,68.07,Activo
PROJ004075,EMP003529,GeotÃ©rmica,5328.05,2755.75,404.36,Finalizado
PROJ004076,EMP004236,Biomasa,9080.15,548.37,32.0,Finalizado
PROJ004077,EMP014099,EÃ³lica,688.93,212.16,268.24,En desarrollo
PROJ004078,EMP014663,EÃ³lica,8932.03,3528.96,107.38,En desarrollo
PROJ004079,EMP010224,Solar,708.22,1697.69,491.22,En desarrollo
PROJ004080,EMP011831,GeotÃ©rmica,7565.75,2113.84,167.3,Finalizado
PROJ004081,EMP022844,GeotÃ©rmica,3110.22,199.42,389.91,Finalizado
PROJ004082,EMP022970,Solar,8475.63,3395.1,258.94,En desarrollo
PROJ004083,EMP012305,Solar,1714.66,101.86,400.48,Activo
PROJ004084,EMP005779,Solar,4986.72,4535.65,262.97,En desarrollo
PROJ004085,EMP009281,GeotÃ©rmica,5285.98,3684.64,368.81,En desarrollo
PROJ004086,EMP017018,HidroelÃ©ctrica,1600.78,3598.5,381.95,En desarrollo
PROJ004087,EMP005588,EÃ³lica,9705.43,3056.57,123.65,Finalizado
PROJ004088,EMP022819,EÃ³lica,9489.15,2455.1,100.07,En desarrollo
PROJ004089,EMP011201,EÃ³lica,3298.69,4862.33,17.04,Finalizado
PROJ004090,EMP021600,GeotÃ©rmica,4873.4,1772.41,104.42,En desarrollo
PROJ004091,EMP004952,HidroelÃ©ctrica,2012.93,2460.03,227.99,Finalizado
PROJ004092,EMP018351,GeotÃ©rmica,6804.78,4104.75,68.6,Activo
PROJ004093,EMP001450,GeotÃ©rmica,2171.53,4591.25,225.12,Finalizado
PROJ004094,EMP011933,Biomasa,9764.23,4985.43,243.96,Activo
PROJ004095,EMP010613,Biomasa,8134.23,2059.69,32.31,En desarrollo
PROJ004096,EMP000324,EÃ³lica,627.08,4608.13,183.78,Finalizado
PROJ004097,EMP020914,HidroelÃ©ctrica,4798.5,1497.55,263.93,Activo
PROJ004098,EMP003266,HidroelÃ©ctrica,9083.97,1601.14,60.63,Activo
PROJ004099,EMP020492,Biomasa,887.56,4491.93,256.32,Finalizado
PROJ004100,EMP010067,EÃ³lica,1123.24,684.69,157.65,Activo
PROJ004101,EMP003101,EÃ³lica,2033.36,433.35,96.31,En desarrollo
PROJ004102,EMP020243,GeotÃ©rmica,449.62,2905.89,64.31,Finalizado
PROJ004103,EMP005482,EÃ³lica,3773.02,4447.92,453.8,Activo
PROJ004104,EMP012028,Solar,8680.99,2149.53,131.63,En desarrollo
PROJ004105,EMP013115,HidroelÃ©ctrica,1071.3,4788.76,395.75,Activo
PROJ004106,EMP000099,Solar,7655.01,3858.08,140.25,Finalizado
PROJ004107,EMP017080,Biomasa,3080.59,2812.73,250.53,Finalizado
PROJ004108,EMP004037,Biomasa,3742.44,3189.78,491.91,Activo
PROJ004109,EMP005276,Biomasa,5743.68,2211.74,43.01,Activo
PROJ004110,EMP015788,GeotÃ©rmica,8827.07,1585.55,474.35,Finalizado
PROJ004111,EMP011815,GeotÃ©rmica,3479.59,4499.6,161.51,Activo
PROJ004112,EMP005932,Biomasa,9831.04,4393.54,197.47,Finalizado
PROJ004113,EMP004228,EÃ³lica,7982.75,1258.6,148.15,Finalizado
PROJ004114,EMP000537,GeotÃ©rmica,5245.8,3668.63,494.13,Activo
PROJ004115,EMP020999,HidroelÃ©ctrica,9513.53,719.45,30.83,Activo
PROJ004116,EMP017020,HidroelÃ©ctrica,1838.21,808.08,290.6,Finalizado
PROJ004117,EMP005701,HidroelÃ©ctrica,8490.9,1572.78,438.03,Activo
PROJ004118,EMP000504,Biomasa,6398.41,4653.69,379.97,En desarrollo
PROJ004119,EMP008726,EÃ³lica,5508.58,4819.51,43.3,En desarrollo
PROJ004120,EMP001754,Biomasa,6823.01,4026.7,133.83,Finalizado
PROJ004121,EMP005750,Biomasa,5909.43,4950.01,425.15,En desarrollo
PROJ004122,EMP022768,Solar,1768.82,524.03,455.9,Finalizado
PROJ004123,EMP000786,HidroelÃ©ctrica,249.13,4807.34,328.68,En desarrollo
PROJ004124,EMP022227,Solar,6994.98,846.76,106.07,En desarrollo
PROJ004125,EMP012965,Biomasa,493.21,937.24,338.22,Activo
PROJ004126,EMP020856,Solar,3960.26,4189.2,152.48,Finalizado
PROJ004127,EMP009568,GeotÃ©rmica,5717.57,2580.95,4.49,En desarrollo
PROJ004128,EMP017205,GeotÃ©rmica,2399.74,672.65,426.68,Activo
PROJ004129,EMP023029,Biomasa,7596.49,1427.86,452.9,En desarrollo
PROJ004130,EMP017319,GeotÃ©rmica,1707.07,630.46,73.35,Finalizado
PROJ004131,EMP020040,EÃ³lica,8492.66,1702.29,369.99,En desarrollo
PROJ004132,EMP002953,EÃ³lica,5576.28,3411.46,37.67,Finalizado
PROJ004133,EMP004889,Biomasa,9132.53,3118.44,114.47,Activo
PROJ004134,EMP000778,GeotÃ©rmica,6920.86,37.24,176.04,En desarrollo
PROJ004135,EMP018962,HidroelÃ©ctrica,2335.54,316.64,237.99,En desarrollo
PROJ004136,EMP013200,HidroelÃ©ctrica,62.59,3006.11,73.14,En desarrollo
PROJ004137,EMP000431,GeotÃ©rmica,1150.98,1043.37,28.47,En desarrollo
PROJ004138,EMP008080,Biomasa,4985.38,4872.09,279.17,Finalizado
PROJ004139,EMP008249,HidroelÃ©ctrica,1074.77,2351.92,421.57,Activo
PROJ004140,EMP010385,Solar,8240.19,2525.62,224.87,En desarrollo
PROJ004141,EMP003755,GeotÃ©rmica,871.43,1798.96,84.93,Finalizado
PROJ004142,EMP018756,Biomasa,1005.89,2441.05,191.09,En desarrollo
PROJ004143,EMP015079,Biomasa,4359.28,14.03,85.81,Finalizado
PROJ004144,EMP010098,GeotÃ©rmica,5842.73,2305.42,0.66,En desarrollo
PROJ004145,EMP012801,GeotÃ©rmica,1990.2,4826.23,25.36,Finalizado
PROJ004146,EMP005665,Solar,4883.75,1125.34,439.07,En desarrollo
PROJ004147,EMP002427,EÃ³lica,1355.8,1117.55,245.89,En desarrollo
PROJ004148,EMP004697,GeotÃ©rmica,3729.96,1708.91,211.5,En desarrollo
PROJ004149,EMP006850,GeotÃ©rmica,981.1,2443.98,266.95,Finalizado
PROJ004150,EMP000483,Solar,1296.88,83.21,0.91,Activo
PROJ004151,EMP012714,Solar,9313.29,4125.41,347.36,Activo
PROJ004152,EMP007662,EÃ³lica,5876.66,3092.23,377.38,Activo
PROJ004153,EMP005646,EÃ³lica,8401.12,2863.85,161.17,Finalizado
PROJ004154,EMP008494,HidroelÃ©ctrica,1258.3,4187.12,45.22,Finalizado
PROJ004155,EMP016949,EÃ³lica,5005.72,374.38,379.43,En desarrollo
PROJ004156,EMP014885,GeotÃ©rmica,7606.86,3527.84,496.46,En desarrollo
PROJ004157,EMP000821,HidroelÃ©ctrica,4487.28,1197.66,30.09,En desarrollo
PROJ004158,EMP006873,Biomasa,175.18,4691.1,87.03,Activo
PROJ004159,EMP018709,EÃ³lica,4822.83,2196.22,144.92,Activo
PROJ004160,EMP000329,Biomasa,91.57,1970.21,370.72,En desarrollo
PROJ004161,EMP002623,GeotÃ©rmica,735.82,1003.14,262.2,En desarrollo
PROJ004162,EMP004172,EÃ³lica,1321.93,193.68,495.99,Activo
PROJ004163,EMP012631,HidroelÃ©ctrica,192.5,1408.18,423.16,Finalizado
PROJ004164,EMP007967,EÃ³lica,945.72,3912.92,47.7,Activo
PROJ004165,EMP005469,GeotÃ©rmica,424.28,174.32,176.78,Activo
PROJ004166,EMP021809,GeotÃ©rmica,2672.88,4172.49,35.7,Activo
PROJ004167,EMP012164,GeotÃ©rmica,3177.13,2088.29,461.07,Activo
PROJ004168,EMP016879,Solar,6961.03,1403.04,228.44,Activo
PROJ004169,EMP020763,EÃ³lica,3417.55,3716.67,86.76,En desarrollo
PROJ004170,EMP006773,GeotÃ©rmica,6927.34,4688.19,214.24,En desarrollo
PROJ004171,EMP010641,Biomasa,8255.66,80.86,475.44,Finalizado
PROJ004172,EMP018367,HidroelÃ©ctrica,1794.27,4720.19,191.35,Finalizado
PROJ004173,EMP006350,Biomasa,1643.42,2564.51,42.2,Finalizado
PROJ004174,EMP023273,Solar,3295.22,3604.45,410.73,En desarrollo
PROJ004175,EMP022461,Solar,6075.83,4631.72,167.8,Finalizado
PROJ004176,EMP013617,Solar,4471.92,4315.47,135.56,Activo
PROJ004177,EMP007747,GeotÃ©rmica,6458.43,3461.37,60.9,Activo
PROJ004178,EMP013737,HidroelÃ©ctrica,7168.3,3586.17,481.2,Finalizado
PROJ004179,EMP018374,Biomasa,4901.89,137.45,445.05,Activo
PROJ004180,EMP005886,Biomasa,1796.98,3552.15,400.34,Finalizado
PROJ004181,EMP020687,EÃ³lica,3013.12,1087.21,466.61,Finalizado
PROJ004182,EMP014378,EÃ³lica,6104.59,4050.29,420.47,Finalizado
PROJ004183,EMP023962,HidroelÃ©ctrica,1425.09,4630.23,203.88,En desarrollo
PROJ004184,EMP012710,Solar,6974.53,1982.39,167.99,Activo
PROJ004185,EMP007163,Biomasa,8709.08,3592.04,485.08,Activo
PROJ004186,EMP018101,GeotÃ©rmica,8105.45,3326.57,114.33,En desarrollo
PROJ004187,EMP001850,GeotÃ©rmica,786.38,79.26,56.28,Activo
PROJ004188,EMP007112,GeotÃ©rmica,5354.3,3586.89,410.93,Finalizado
PROJ004189,EMP006796,HidroelÃ©ctrica,6011.85,1781.19,362.22,Finalizado
PROJ004190,EMP024456,HidroelÃ©ctrica,9222.91,3833.58,394.3,En desarrollo
PROJ004191,EMP019871,GeotÃ©rmica,6684.27,36.47,169.83,En desarrollo
PROJ004192,EMP005107,GeotÃ©rmica,5783.42,4657.66,428.32,En desarrollo
PROJ004193,EMP021658,Solar,2920.54,4845.25,246.34,Activo
PROJ004194,EMP002410,HidroelÃ©ctrica,920.32,2014.05,53.31,En desarrollo
PROJ004195,EMP013648,HidroelÃ©ctrica,9023.11,1127.74,305.53,Activo
PROJ004196,EMP002446,EÃ³lica,119.08,169.19,199.63,Finalizado
PROJ004197,EMP006035,GeotÃ©rmica,8472.55,4079.57,290.18,Activo
PROJ004198,EMP017745,Solar,4476.0,3706.78,139.95,Finalizado
PROJ004199,EMP008067,Biomasa,2978.34,4571.61,496.7,Activo
PROJ004200,EMP014165,Solar,7050.71,1769.7,386.4,Activo
PROJ004201,EMP002265,EÃ³lica,9186.78,3567.56,285.47,En desarrollo
PROJ004202,EMP011765,GeotÃ©rmica,8238.57,330.01,95.5,Finalizado
PROJ004203,EMP014151,HidroelÃ©ctrica,5717.28,1261.39,482.43,En desarrollo
PROJ004204,EMP006841,Solar,7867.86,882.95,336.38,Finalizado
PROJ004205,EMP011582,Biomasa,2119.53,4966.13,84.81,En desarrollo
PROJ004206,EMP003305,Solar,7985.53,1788.96,316.55,Activo
PROJ004207,EMP019203,HidroelÃ©ctrica,7938.23,280.36,121.44,Activo
PROJ004208,EMP022860,EÃ³lica,6352.93,3061.89,179.45,Finalizado
PROJ004209,EMP020492,GeotÃ©rmica,3941.25,1706.56,34.09,Activo
PROJ004210,EMP002421,HidroelÃ©ctrica,5427.73,1310.64,465.35,Activo
PROJ004211,EMP013993,Biomasa,7658.25,902.6,78.13,Finalizado
PROJ004212,EMP001033,HidroelÃ©ctrica,8186.9,2831.91,81.23,Activo
PROJ004213,EMP024324,HidroelÃ©ctrica,9580.66,1973.25,416.81,Activo
PROJ004214,EMP001730,EÃ³lica,5729.0,3017.2,57.93,En desarrollo
PROJ004215,EMP018384,HidroelÃ©ctrica,8957.06,2801.88,225.22,Activo
PROJ004216,EMP015827,EÃ³lica,3230.69,4295.17,84.03,En desarrollo
PROJ004217,EMP013269,GeotÃ©rmica,8740.79,3012.33,497.24,En desarrollo
PROJ004218,EMP010799,Biomasa,5469.13,4995.79,357.76,En desarrollo
PROJ004219,EMP003924,HidroelÃ©ctrica,8716.88,4709.21,169.4,Activo
PROJ004220,EMP024155,HidroelÃ©ctrica,3156.48,1324.59,37.86,Finalizado
PROJ004221,EMP021255,GeotÃ©rmica,9795.48,114.99,467.71,Activo
PROJ004222,EMP004240,EÃ³lica,5838.05,1049.17,329.57,Activo
PROJ004223,EMP004253,Solar,1840.17,190.88,6.81,En desarrollo
PROJ004224,EMP006975,EÃ³lica,8236.24,4388.44,413.71,En desarrollo
PROJ004225,EMP019043,EÃ³lica,3615.3,4257.15,357.42,Activo
PROJ004226,EMP019572,HidroelÃ©ctrica,8940.76,4417.31,106.35,Activo
PROJ004227,EMP011272,HidroelÃ©ctrica,166.88,556.9,62.74,Finalizado
PROJ004228,EMP024299,Solar,1647.95,4454.66,360.32,Activo
PROJ004229,EMP022093,Solar,7278.38,4860.92,415.74,Finalizado
PROJ004230,EMP024157,Biomasa,2731.73,4389.14,352.89,Finalizado
PROJ004231,EMP004021,EÃ³lica,2036.01,3261.48,448.64,Activo
PROJ004232,EMP013349,Biomasa,6790.62,3709.87,344.23,Finalizado
PROJ004233,EMP002168,HidroelÃ©ctrica,5097.25,636.07,402.68,Activo
PROJ004234,EMP012277,HidroelÃ©ctrica,991.04,2794.79,251.21,Activo
PROJ004235,EMP013291,HidroelÃ©ctrica,568.68,3037.5,355.72,Activo
PROJ004236,EMP016271,Solar,1694.4,3988.42,315.49,Finalizado
PROJ004237,EMP022255,HidroelÃ©ctrica,8251.15,3724.43,349.99,Finalizado
PROJ004238,EMP002412,EÃ³lica,2677.16,1728.18,284.31,Activo
PROJ004239,EMP002912,HidroelÃ©ctrica,1924.1,3818.55,107.4,En desarrollo
PROJ004240,EMP012504,Solar,903.12,4612.36,60.47,Finalizado
PROJ004241,EMP005535,Biomasa,9805.76,729.58,75.87,En desarrollo
PROJ004242,EMP007601,HidroelÃ©ctrica,5760.62,1885.01,105.98,Finalizado
PROJ004243,EMP003205,Solar,3973.02,3307.46,353.28,Finalizado
PROJ004244,EMP001148,HidroelÃ©ctrica,6551.88,3259.91,196.17,Activo
PROJ004245,EMP017066,GeotÃ©rmica,6258.21,2971.99,12.81,Activo
PROJ004246,EMP012499,Solar,4483.18,323.8,391.99,En desarrollo
PROJ004247,EMP009816,Biomasa,9634.21,4501.5,70.35,Finalizado
PROJ004248,EMP010276,EÃ³lica,5658.58,1237.79,497.31,En desarrollo
PROJ004249,EMP008565,Biomasa,2641.95,4709.14,109.88,Activo
PROJ004250,EMP016412,Biomasa,196.85,1857.35,232.48,En desarrollo
PROJ004251,EMP020847,Biomasa,6328.74,1160.44,193.3,Activo
PROJ004252,EMP008034,Solar,5538.93,2250.73,248.51,Finalizado
PROJ004253,EMP003813,Solar,356.15,3613.96,167.63,En desarrollo
PROJ004254,EMP010353,HidroelÃ©ctrica,1821.32,4460.06,225.57,En desarrollo
PROJ004255,EMP002238,HidroelÃ©ctrica,1516.13,2887.02,273.63,En desarrollo
PROJ004256,EMP019279,EÃ³lica,2895.61,121.24,437.57,Activo
PROJ004257,EMP006367,GeotÃ©rmica,3289.14,4575.2,340.08,Activo
PROJ004258,EMP009783,Solar,8645.02,2320.87,113.7,Finalizado
PROJ004259,EMP003950,HidroelÃ©ctrica,2427.28,3885.56,271.45,Activo
PROJ004260,EMP002645,Solar,1719.15,2760.63,298.34,Finalizado
PROJ004261,EMP008380,Solar,8808.07,3039.49,38.74,Activo
PROJ004262,EMP023609,GeotÃ©rmica,7106.48,3177.72,341.29,En desarrollo
PROJ004263,EMP023721,EÃ³lica,687.63,724.36,456.38,En desarrollo
PROJ004264,EMP017581,HidroelÃ©ctrica,8459.98,4560.78,449.96,Activo
PROJ004265,EMP021489,EÃ³lica,6801.87,4971.63,338.1,Finalizado
PROJ004266,EMP018632,EÃ³lica,4242.69,2005.26,103.91,Finalizado
PROJ004267,EMP020972,GeotÃ©rmica,5568.55,1176.99,409.96,Finalizado
PROJ004268,EMP003406,Biomasa,2175.41,4500.29,279.21,En desarrollo
PROJ004269,EMP004015,GeotÃ©rmica,5158.18,816.31,472.47,En desarrollo
PROJ004270,EMP002067,HidroelÃ©ctrica,4888.1,1539.26,52.32,En desarrollo
PROJ004271,EMP003692,EÃ³lica,2934.93,856.57,233.19,Finalizado
PROJ004272,EMP005502,HidroelÃ©ctrica,1051.93,4791.09,257.95,Activo
PROJ004273,EMP003668,HidroelÃ©ctrica,6216.83,1941.75,183.83,En desarrollo
PROJ004274,EMP011240,EÃ³lica,2066.38,3596.97,90.11,En desarrollo
PROJ004275,EMP011120,GeotÃ©rmica,4303.61,2068.68,428.28,Activo
PROJ004276,EMP019272,Biomasa,3196.8,990.42,297.96,Activo
PROJ004277,EMP010863,EÃ³lica,9491.36,2393.63,448.75,En desarrollo
PROJ004278,EMP010648,HidroelÃ©ctrica,5767.8,19.72,16.77,En desarrollo
PROJ004279,EMP001150,HidroelÃ©ctrica,3372.18,4609.0,463.69,Activo
PROJ004280,EMP000557,EÃ³lica,1752.22,2991.97,296.31,Activo
PROJ004281,EMP023997,HidroelÃ©ctrica,7551.6,890.52,153.66,Activo
PROJ004282,EMP011676,Solar,7701.59,4921.65,174.26,Activo
PROJ004283,EMP003309,Solar,5601.78,3555.64,20.86,Finalizado
PROJ004284,EMP007599,EÃ³lica,2639.97,2291.84,147.77,Activo
PROJ004285,EMP008986,EÃ³lica,6285.89,1592.0,485.76,Activo
PROJ004286,EMP009655,Biomasa,9936.49,4445.25,344.63,Finalizado
PROJ004287,EMP019176,HidroelÃ©ctrica,3097.16,1778.46,29.46,En desarrollo
PROJ004288,EMP020617,Biomasa,6721.79,3697.74,403.7,Activo
PROJ004289,EMP015668,Solar,5652.42,3235.31,313.8,En desarrollo
PROJ004290,EMP011706,GeotÃ©rmica,1864.85,4634.79,177.6,En desarrollo
PROJ004291,EMP020705,EÃ³lica,5524.38,3052.26,224.96,Finalizado
PROJ004292,EMP010125,Biomasa,1721.18,2820.71,119.05,Activo
PROJ004293,EMP011075,Solar,8463.13,1952.49,497.35,Activo
PROJ004294,EMP022862,Solar,9539.45,4836.76,243.86,Activo
PROJ004295,EMP011874,EÃ³lica,6072.5,1769.65,302.09,Activo
PROJ004296,EMP005656,Solar,9039.75,1038.95,116.79,En desarrollo
PROJ004297,EMP017297,Biomasa,1616.54,4671.32,122.86,Activo
PROJ004298,EMP011151,Biomasa,5136.49,1734.31,183.39,En desarrollo
PROJ004299,EMP004104,Solar,5707.61,1371.11,370.07,Activo
PROJ004300,EMP012212,GeotÃ©rmica,1903.99,4300.85,312.27,En desarrollo
PROJ004301,EMP011255,EÃ³lica,5687.72,211.81,295.34,Activo
PROJ004302,EMP022480,Solar,2196.96,4627.29,142.75,Activo
PROJ004303,EMP020411,Solar,9956.26,3867.69,205.19,Finalizado
PROJ004304,EMP001124,Biomasa,1482.73,3985.68,485.5,En desarrollo
PROJ004305,EMP013317,Solar,4006.77,956.66,186.54,Activo
PROJ004306,EMP002665,GeotÃ©rmica,1441.6,1767.85,268.66,Activo
PROJ004307,EMP016109,HidroelÃ©ctrica,83.31,2620.8,346.23,En desarrollo
PROJ004308,EMP016527,Biomasa,3961.11,60.37,485.39,Finalizado
PROJ004309,EMP011028,GeotÃ©rmica,517.14,3239.75,104.36,En desarrollo
PROJ004310,EMP001773,HidroelÃ©ctrica,3342.52,1011.17,129.7,Finalizado
PROJ004311,EMP011071,Solar,5632.11,4638.78,12.21,Activo
PROJ004312,EMP022679,GeotÃ©rmica,4127.34,3885.9,220.61,Finalizado
PROJ004313,EMP023041,Biomasa,6145.12,3672.62,404.99,En desarrollo
PROJ004314,EMP009530,EÃ³lica,3024.8,90.94,412.28,Finalizado
PROJ004315,EMP005407,HidroelÃ©ctrica,7768.91,2035.11,237.58,Activo
PROJ004316,EMP012293,Biomasa,2920.06,4177.71,164.69,En desarrollo
PROJ004317,EMP008130,EÃ³lica,8240.01,4834.18,193.77,Finalizado
PROJ004318,EMP009498,Solar,2904.23,3987.16,466.11,Activo
PROJ004319,EMP017539,GeotÃ©rmica,7331.5,1605.11,32.87,Activo
PROJ004320,EMP021271,EÃ³lica,8137.07,4645.44,71.38,Finalizado
PROJ004321,EMP004848,Solar,6949.46,1926.51,291.31,Finalizado
PROJ004322,EMP016899,EÃ³lica,8126.88,4804.17,485.39,Finalizado
PROJ004323,EMP007931,GeotÃ©rmica,7606.47,782.01,372.35,Finalizado
PROJ004324,EMP003168,Solar,3443.21,2419.86,394.36,En desarrollo
PROJ004325,EMP013632,Solar,3415.62,3261.61,424.34,En desarrollo
